id,mrn_id,product_name,category,product_type,country,color,height,width,length,weight,uom,cft,purchase_amount_per_uom,purchase_amount_per_uom_in_vendor_currency,amount_in_vendor_currency,amount,total_expense,total_amount,barcode,status,po_number,po_product_id,total_quantity,created_by,created_date,last_modified_by,last_modified_date,branch_id,org_id,maker_id,checker_id,entity_name,handler_name,checkers_approved_count,revision,active,entity_id,product_code,country_code,color_code,container_no,customs_duty,clearing_charges,ocean_fright,transportation_charges,container_damage_charges,other_charges,block_number,hsn_code,total_purchase_account_amount,sgst_amount,cgst_amount,igst_amount,total_raw_material_amount_without_tax,po_number_from_mrn,vendor_name,broker_name,vendor_currency,port_of_shipment,country_of_shipment,port_of_discharge,mrn_created_date,currency,volume,density,area,weight_x_vendor_price,price_per_cft,purchase_month,purchase_quarter,predicted_landed_cost,actual_landed_cost,residual,absolute_residual,residual_pct,is_cost_anomaly
164,14,universal grey,,,turkey,grey,190.0,170.0,295.0,25.4,ton,9.53,13348.5,150.0,3810.0,339051.9,,818631.9,RRM 68/UNI-GRE/TR/GRY,INITIATED,,119,0.0,,2025-07-17 11:48:04.076205,,2025-07-17 17:37:00.592655,,,,,,,0,1,False,,UNI-GRE,TR,GRY,MEDU565615-0,273097.87,19510.35,152346.81,14984.2,,19640.77,RRM 68,6802,,,,,339051.9,11.0,happy moon stone,unknown,usd,mersin,turkey,tuticorin,2025-07-17 11:48:04.075301,USD,9528500.0,2.6656871490790786e-06,50150.0,3810.0,15.739769150052467,7,3,808219.8546242733,818631.9,10412.045375726768,10412.045375726768,0.012882689426835646,0
68,5,black spider white,,,turkey,exotic,126.0,96.0,177.0,6.0,ton,2.14,13312.5,150.0,900.0,79875.0,,194893.41,RRM 13/BLA-SPI-WHI/TR/EXT,INITIATED,,23,0.0,,2025-07-14 15:17:17.005059,,2025-07-16 09:03:13.127763,,,,,,,0,1,False,,BLA-SPI-WHI,TR,EXT,MSNU1497822,65057.84,4690.4,37649.27,3402.0,,4218.9,RRM 13,6802,,,,,79875.0,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,2140992.0,2.8024392431172092e-06,16992.0,900.0,70.09345794392523,7,3,205149.86298378094,194893.41,-10256.452983780939,10256.452983780939,0.04999492972896506,0
149,10,yellow grey,,,turkey,exotic,115.0,143.0,270.0,12.22,ton,4.44,13149.59,150.0,1833.0,160687.94,,385918.32,RRM 165/YELL-GRE/TR/EXT,INITIATED,,104,0.0,,2025-07-16 09:49:44.531765,,2025-07-17 08:52:22.160341,,,,,,,0,1,False,,YELL-GRE,TR,EXT,MEDU187464-1,127162.83,9014.74,66987.06,8575.0,,13490.75,RRM 165,6802,,,,,160687.94,7.0,mi stone madencilik sanayi ve tic ltd sti,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:49:44.501662,USD,4440150.0,2.7521592738984043e-06,38610.0,1833.0,33.78378378378378,7,3,375671.56338251714,385918.32,10246.756617482868,10246.756617482868,0.027275837769624826,0
358,181,hms 36,,,unknown,exotic,199.0,192.0,224.0,22.89,SQF,8.56,14353.2,162.0,3708.18,328544.75,,678076.18,RRM 353/HMS36/EXT,INITIATED,,228,0.0,,2026-01-06 10:26:47.081908,,2026-01-11 16:09:48.418512,,,,,,,0,1,False,,HMS36,,EXT,MSMU181697-3,239336.72,,91257.9,,,18936.81,RRM 353,6802,,,,,328544.75,29.0,happy moon stone,raiyan,usd,unknown,unknown,unknown,2026-01-06 10:26:47.010185,USD,8558592.0,2.67450533919598e-06,43008.0,3708.1800000000003,18.925233644859812,1,1,667850.679361029,678076.18,10225.500638971105,10225.500638971105,0.015311058227498441,0
180,15,carrara white,,,italy,white,95.0,180.0,200.0,27.71,ton,3.42,22173.41,240.0,6650.4,614425.12,,1165787.5,RRM 307/CAR-WHI/IT/WHT,INITIATED,,141,0.0,,2025-07-17 12:52:04.343744,,2025-07-18 10:04:45.082559,,,,,,,0,1,False,,CAR-WHI,IT,WHT,GESU3878123,417687.64,10917.59,85643.18,13720.0,,23393.97,RRM 307,6802,,,,,614425.12,13.0,zayed marmo srl,unknown,eur,la spezia,italy,tuticorin,2025-07-17 12:52:04.326570,EUR,3420000.0,8.10233918128655e-06,36000.0,6650.400000000001,70.17543859649123,7,3,1175916.303401502,1165787.5,-10128.803401502082,10128.803401502082,0.00861354109319099,0
479,189,rgth2,,,turkey,exotic,150.0,195.0,270.0,21.87,SQF,7.9,17032.59,200.0,4374.0,372502.7,,637312.97,RRM 284/RGTH/EXT,INITIATED,,352,0.0,,2026-01-07 09:57:02.039532,,2026-01-13 15:01:03.767266,,,,,,,0,1,False,,RGTH,,EXT,UETU2487224,213426.84,35171.43,,16212.0,,,RRM 284,6802,,,,,372502.7,39.0,royal gth dis ticaret ve sanayi limited sirketi,iran - nasim,usd,jebel ali,turkey,tuticorin,2026-01-07 09:57:01.994422,USD,7897500.0,2.7692307692307693e-06,52650.0,4374.0,25.31645569620253,1,1,627186.1230588721,637312.97,10126.846941127907,10126.846941127907,0.01614647800518592,0
82,6,dark titania tt,,,turkey,travertine,200.0,125.0,295.0,18.88,ton,7.38,17506.56,205.0,3870.4,330523.76,,564817.2,RRM 254/DAR-TIT-TT/TR/TVT,INITIATED,,37,0.0,,2025-07-14 16:45:34.840707,,2025-07-16 11:24:34.372535,,,,,,,0,1,False,,DAR-TIT-TT,TR,TVT,CINU2100890,188853.96,31493.73,,13945.75,,,RRM 254,6802,,,,,330523.76,3.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-14 16:45:34.817663,USD,7375000.0,2.56e-06,36875.0,3870.3999999999996,27.77777777777778,7,3,574896.260595797,564817.2,-10079.060595797026,10079.060595797026,0.017531964089228087,0
154,11,tarsus white,,,greece,white,180.0,180.0,265.0,24.52,ton,8.59,15311.9,170.0,4168.4,375447.79,,829234.43,RRM 242/TAR-WHI/GR/WHT,INITIATED,,110,0.0,,2025-07-17 10:12:21.920144,,2025-07-17 12:16:16.814579,,,,,,,0,1,False,,TAR-WHI,GR,WHT,MRSU0275637,269523.86,18757.59,99144.66,17288.25,,49072.28,RRM 242,6802,,,,,375447.79,8.0,hermes marbles pc,unknown,eur,thessaloniki,greece,tuticorin,2025-07-17 10:12:21.899480,EUR,8586000.0,2.8558117866293967e-06,47700.0,4168.4,19.79045401629802,7,3,819224.0904982989,829234.43,10010.339501701179,10010.339501701179,0.01221929337504262,0
97,7,rosalia,,,turkey,exotic,177.0,180.0,305.0,26.56,ton,9.72,17157.24,200.0,5312.0,455696.35,,772348.9,RRM 195/ROS-ALIA/TR/EXT,INITIATED,,52,0.0,,2025-07-15 09:38:45.239083,,2025-07-16 11:47:14.405944,,,,,,,0,1,False,,ROS-ALIA,TR,EXT,CLSU2200030,261331.83,36756.72,,18564.0,,,RRM 195,6802,,,,,455696.35,4.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-15 09:38:45.192036,USD,9717300.0,2.733269529601844e-06,54900.0,5312.0,20.576131687242796,7,3,782304.4972188615,772348.9,-9955.597218861454,9955.597218861454,0.012725987456615918,0
473,189,rgth2,,,turkey,exotic,165.0,175.0,287.0,22.46,SQF,8.29,17030.31,200.0,4491.4,382500.83,,654370.75,RRM 279/RGTH/EXT,INITIATED,,346,0.0,,2026-01-07 09:57:02.027389,,2026-01-13 15:01:03.766627,,,,,,,0,1,False,,RGTH,,EXT,CSLU1127646,219155.31,36082.61,,16632.0,,,RRM 279,6802,,,,,382500.83,39.0,royal gth dis ticaret ve sanayi limited sirketi,iran - nasim,usd,jebel ali,turkey,tuticorin,2026-01-07 09:57:01.994422,USD,8287125.0,2.7102282154546965e-06,50225.0,4492.0,24.12545235223161,1,1,644416.9691690252,654370.75,9953.780830974807,9953.780830974807,0.01544618051230121,0
417,186,vegar clovidin,,,unknown,beige,184.0,167.0,310.0,25.48,SQF,9.53,13020.08,150.0,3822.0,331751.56,,642782.93,RRM 158/VEGAR/BGE,INITIATED,,290,0.0,,2026-01-06 16:56:38.128081,,2026-01-13 15:53:23.874418,,,,,,,0,1,False,,VEGAR,,BGE,MSMU274931-3,275047.24,18232.13,,17752.0,,,RRM 158,6802,,,,,331751.56,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,9525680.0,2.674874654617833e-06,51770.0,3822.0,15.739769150052467,1,1,632890.7255149453,642782.93,9892.20448505471,9892.20448505471,0.015630193469822164,0
184,16,amber onyx,,,turkey,onyx,130.0,180.0,230.0,13.89,ton,5.38,17750.65,200.0,2778.0,246556.47,,406936.97,RRM 187/ANB-ONY/TR/ONY,INITIATED,,133,0.0,,2025-07-17 14:49:59.990424,,2025-07-18 08:54:25.381656,,,,,,,0,1,False,,ANB-ONY,TR,ONY,FSCU3475924,140018.73,11562.77,,8799.0,,,RRM 187,6802,,,,,246556.47,12.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-17 14:49:59.964074,USD,5382000.0,2.58082497212932e-06,41400.0,2778.0,37.17472118959108,7,3,416806.9522295272,406936.97,-9869.982229527202,9869.982229527202,0.02367998464692595,0
151,10,dolamite pink,,,turkey,grey,155.0,200.0,310.0,25.92,ton,9.61,13149.59,150.0,3888.0,340837.27,,818467.2,RRM 173/DOL-PINK/TR/GRY,INITIATED,,106,0.0,,2025-07-16 09:49:44.540106,,2025-07-17 08:52:22.161156,,,,,,,0,1,False,,DOL-PINK,TR,GRY,MEDU623764-6,269726.72,19111.25,142012.57,18179.0,,28600.39,RRM 173,6802,,,,,340837.27,7.0,mi stone madencilik sanayi ve tic ltd sti,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:49:44.501662,USD,9610000.0,2.6971904266389178e-06,62000.0,3888.0000000000005,15.608740894901146,7,3,808611.9083791148,818467.2,9855.291620885138,9855.291620885138,0.012187913038085658,0
188,17,diana,,,italy,diana,180.0,180.0,200.0,21.17,ton,6.48,16371.0,170.0,3598.9,346574.07,,710783.79,RRM 322/DIA-NA/IT/DIA,INITIATED,,143,0.0,,2025-07-17 14:56:01.171861,,2025-07-18 12:10:15.092171,,,,,,,0,1,False,,DIA-NA,IT,DIA,MSDU2810398,250519.71,10459.48,76932.55,11662.0,,14635.98,RRM 322,6802,,,,,346574.07,14.0,zayed marmo srl,unknown,eur,la spezia,italy,tuticorin,2025-07-17 14:56:01.160513,EUR,6480000.0,3.2669753086419756e-06,36000.0,3598.9,26.234567901234566,7,3,720622.8732418547,710783.79,-9839.083241854678,9839.083241854678,0.013653581654425912,0
558,193,hms 38,,,turkey,exotic,192.0,142.0,280.0,19.86,SQF,7.63,15079.0,170.0,3376.2,299468.94,,722381.8,RRM 375/HMS38/EXT,INITIATED,,273,0.0,,2026-01-07 12:58:41.353644,,2026-01-11 11:04:41.056043,,,,,,,0,1,False,,HMS38,,EXT,DFSU1616205,173565.68,,65012.23,,,184334.95,RRM 375,6802,,,,,299468.94,34.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 12:58:41.328838,USD,7633920.0,2.6015467806841047e-06,39760.0,3376.2,22.280471821756226,1,1,712782.196348126,722381.8,9599.603651874,9599.603651874,0.01346779381002596,0
165,14,mastic grey,,,turkey,grey,170.0,180.0,270.0,21.48,ton,8.26,13348.5,150.0,3222.0,286725.78,,692288.03,RRM 70/MAS-GRE/TR/GRY,INITIATED,,120,0.0,,2025-07-17 11:48:04.080872,,2025-07-17 17:37:00.599756,,,,,,,0,1,False,,MAS-GRE,TR,GRY,MEDU505986-9,230950.49,16498.94,128832.19,12671.4,,16609.23,RRM 70,6802,,,,,286725.78,11.0,happy moon stone,unknown,usd,mersin,turkey,tuticorin,2025-07-17 11:48:04.075301,USD,8262000.0,2.5998547567175018e-06,48600.0,3222.0,18.159806295399516,7,3,701831.054353108,692288.03,-9543.02435310802,9543.02435310802,0.013597324162157542,0
408,186,cappuccino,,,unknown,beige,160.0,210.0,280.0,25.52,SQF,9.41,13020.08,150.0,3828.0,332272.36,,643849.02,RRM 145/CAPPU/BGE,INITIATED,,283,0.0,,2026-01-06 16:56:38.110547,,2026-01-13 15:53:23.871097,,,,,,,0,1,False,,CAPPU,,BGE,MSDU100539-4,275479.02,18289.64,,17808.0,,,RRM 145,6802,,,,,332272.36,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,9408000.0,2.7125850340136053e-06,58800.0,3828.0,15.94048884165781,1,1,634344.4994941521,643849.02,9504.520505847875,9504.520505847875,0.014983215765923883,0
115,7,neyriz,,,turkey,white,160.0,170.0,190.0,13.61,ton,5.17,17157.24,200.0,2722.0,233510.06,,395834.26,RRM 213/NEY/TR/WHT,INITIATED,,70,0.0,,2025-07-15 09:38:45.286819,,2025-07-16 11:47:14.412344,,,,,,,0,1,False,,NEY,TR,WHT,HLXU2110816,133912.88,18877.32,,9534.0,,,RRM 213,6802,,,,,233510.06,4.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-15 09:38:45.192036,USD,5168000.0,2.633513931888545e-06,32300.0,2722.0,38.684719535783366,7,3,405237.05243045656,395834.26,-9402.792430456553,9402.792430456553,0.023203190266196556,0
91,7,ice grey,,,turkey,grey,190.0,200.0,285.0,26.73,ton,10.83,17157.24,200.0,5346.0,458613.08,,777313.79,RRM 191/ICE-GRE/TR/GRY,INITIATED,,47,0.0,,2025-07-15 09:38:45.195273,,2025-07-16 11:47:14.401614,,,,,,,0,1,False,,ICE-GRE,TR,GRY,MSKU2327512,263004.51,37006.2,,18690.0,,,RRM 191,6802,,,,,458613.08,4.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-15 09:38:45.192036,USD,10830000.0,2.46814404432133e-06,57000.0,5346.0,18.467220683287167,7,3,786665.8604099159,777313.79,-9352.070409915876,9352.070409915876,0.011888237281636575,0
527,191,vanila grey,,,turkey,grey,180.0,120.0,265.0,14.48,SQF,5.72,12847.5,150.0,2172.0,186031.81,,355913.44,RRM 64/VANILA/GRY,INITIATED,,400,0.0,,2026-01-07 11:56:50.003049,,2026-01-13 15:19:53.255816,,,,,,,0,1,False,,VANILA,,GRY,MEDU5475655,149411.81,10370.57,,10099.25,,,RRM 64,6802,,,,,186031.81,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,5724000.0,2.5296995108315863e-06,31800.0,2172.0,26.223776223776223,1,1,346610.1548296317,355913.44,9303.285170368326,9303.285170368326,0.026840774976547195,0
490,189,rgth2,,,turkey,exotic,110.0,195.0,200.0,10.95,SQF,4.29,17032.59,200.0,2190.0,186506.84,,319058.37,RRM 293A/RGTH/EXT,INITIATED,,363,0.0,,2026-01-07 09:57:02.058752,,2026-01-13 15:01:03.768349,,,,,,,0,1,False,,RGTH,,EXT,CBHU5951621,106859.81,17585.72,,8106.0,,,RRM 293A,6802,,,,,186506.84,39.0,royal gth dis ticaret ve sanayi limited sirketi,iran - nasim,usd,jebel ali,turkey,tuticorin,2026-01-07 09:57:01.994422,USD,4290000.0,2.5524475524475523e-06,39000.0,2190.0,46.62004662004662,1,1,309771.8839521441,319058.37,9286.48604785587,9286.48604785587,0.029978466506955535,0
391,184,red chicken,,,spain,exotic,180.0,150.0,200.0,23.98,SQF,5.4,13585.43,150.0,3597.0,325778.63,,621823.32,RRM 246A/RED CHICK/EXT,INITIATED,,257,0.0,,2026-01-06 12:04:14.444977,,2026-01-13 15:39:00.943797,,,,,,,0,1,False,,RED CHICK,,EXT,TEMU188015-9,262414.13,17413.31,,16217.25,,,RRM 246A,6802,,,,,325778.63,32.0,marcosan sa,hasnain,eur,valencia,spain,tuticorin,2026-01-06 12:04:14.410821,EUR,5400000.0,4.440740740740741e-06,30000.0,3597.0,27.777777777777775,1,1,630950.38686107,621823.32,-9127.066861069994,9127.066861069994,0.014465585648463512,0
144,10,paris grey,,,turkey,grey,145.0,200.0,310.0,23.49,ton,8.99,13149.59,150.0,3523.5,308883.77,,741753.41,RRM 132/PAR-GRE/TR/GRY,INITIATED,,99,0.0,,2025-07-16 09:49:44.502536,,2025-07-17 08:52:22.156324,,,,,,,0,1,False,,PAR-GRE,TR,GRY,TLLU233525-2,244439.84,17321.18,128710.85,16476.25,,25921.52,RRM 132,6802,,,,,308883.77,7.0,mi stone madencilik sanayi ve tic ltd sti,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:49:44.501662,USD,8990000.0,2.6129032258064513e-06,62000.0,3523.4999999999995,16.685205784204673,7,3,732662.0780922999,741753.41,9091.331907700165,9091.331907700165,0.012408628997657567,0
509,191,alibaba grey,,,turkey,grey,152.0,73.0,247.0,13.25,SQF,2.74,12847.5,150.0,1987.5,170229.39,,325670.6,RRM 51B/ALIBABA/GRY,INITIATED,,382,0.0,,2026-01-07 11:56:49.965855,,2026-01-13 15:19:53.247933,,,,,,,0,1,False,,ALIBABA,,GRY,MSNU3089250,136720.07,9484.64,,9236.5,,,RRM 51B,6802,,,,,170229.39,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,2740712.0,4.834510156484884e-06,18031.0,1987.5,54.74452554744525,1,1,334697.9678713404,325670.6,-9027.367871340422,9027.367871340422,0.026971684138848994,0
126,8,copa shift,,,turkey,exotic,200.0,160.0,300.0,26.4,ton,9.6,12847.5,150.0,3960.0,339174.0,,813770.88,RRM 7/COP-SHI/TR/EXT,INITIATED,,81,0.0,,2025-07-16 09:38:09.651058,,2025-07-16 12:24:45.908862,,,,,,,0,1,False,,COP-SHI,TR,EXT,DFSU1490143,272392.86,19450.79,145405.49,18865.0,,18482.74,RRM 7,6802,,,,,339174.0,5.0,happy moon stone,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:38:09.611545,USD,9600000.0,2.75e-06,48000.0,3960.0,15.625,7,3,822777.5757379847,813770.88,-9006.69573798473,9006.69573798473,0.010946695684925827,0
353,181,hms 36,,,unknown,exotic,178.0,155.0,300.0,22.6,SQF,8.28,14353.2,162.0,3661.2,324382.32,,669417.14,RRM 356/HMS36/EXT,INITIATED,,223,0.0,,2026-01-06 10:26:47.065409,,2026-01-11 16:09:48.417911,,,,,,,0,1,False,,HMS36,,EXT,MSNU155516-9,236304.49,,90045.17,,,18685.16,RRM 356,6802,,,,,324382.32,29.0,happy moon stone,raiyan,usd,unknown,unknown,unknown,2026-01-06 10:26:47.010185,USD,8277000.0,2.7304578953727197e-06,46500.0,3661.2000000000003,19.565217391304348,1,1,660454.1886626192,669417.14,8962.9513373808,8962.9513373808,0.013570890292224884,0
418,186,vegar clovidin,,,unknown,beige,160.0,200.0,310.0,26.0,SQF,9.92,13020.08,150.0,3900.0,338522.0,,655961.17,RRM 159/VEGAR/BGE,INITIATED,,291,0.0,,2026-01-06 16:56:38.129865,,2026-01-13 15:53:23.874698,,,,,,,0,1,False,,VEGAR,,BGE,MSNU238583-2,280660.44,18634.73,,18144.0,,,RRM 159,6802,,,,,338522.0,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,9920000.0,2.6209677419354837e-06,62000.0,3900.0,15.120967741935484,1,1,664827.925242589,655961.17,-8866.75524258893,8866.75524258893,0.013336917578113977,0
116,7,sofa beige,,,turkey,beige,165.0,165.0,230.0,17.0,ton,6.26,17157.24,200.0,3400.0,291673.11,,494361.5,RRM 212/SOF BEI/TR/BGE,INITIATED,,71,0.0,,2025-07-15 09:38:45.289419,,2025-07-16 11:47:14.412646,,,,,,,0,1,False,,SOF BEI,TR,BGE,CLSU2830208,167268.11,23534.28,,11886.0,,,RRM 212,6802,,,,,291673.11,4.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-15 09:38:45.192036,USD,6261750.0,2.7148959955284067e-06,37950.0,3400.0,31.94888178913738,7,3,503218.15239382803,494361.5,-8856.65239382803,8856.65239382803,0.017600025658249002,0
511,191,alibaba grey,,,turkey,grey,170.0,151.0,265.0,17.89,SQF,6.8,12847.5,150.0,2683.5,229841.79,,439744.08,RRM 54/ALIBABA/GRY,INITIATED,,384,0.0,,2026-01-07 11:56:49.970750,,2026-01-13 15:19:53.248977,,,,,,,0,1,False,,ALIBABA,,GRY,MSMU2357755,184597.89,12819.9,,12484.5,,,RRM 54,6802,,,,,229841.79,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,6802550.0,2.6298961418879687e-06,40015.0,2683.5,22.058823529411764,1,1,430994.71983203996,439744.08,8749.360167960054,8749.360167960054,0.02030038830027827,0
105,7,charlotte beige,,,turkey,beige,160.0,175.0,287.0,22.18,ton,8.04,17157.24,200.0,4436.0,380547.63,,644967.36,RRM 204/CHAR-BEI/TR/BGE,INITIATED,,60,0.0,,2025-07-15 09:38:45.261266,,2025-07-16 11:47:14.408596,,,,,,,0,1,False,,CHAR-BEI,TR,BGE,CLSU2115215,218235.69,30686.04,,15498.0,,,RRM 204,6802,,,,,380547.63,4.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-15 09:38:45.192036,USD,8036000.0,2.7600796416127426e-06,50225.0,4436.0,24.875621890547265,7,3,653695.7921885162,644967.36,-8728.43218851625,8728.43218851625,0.013352437468343224,0
409,186,lucia,,,unknown,beige,150.0,215.0,310.0,25.98,SQF,10.0,13020.08,150.0,3897.0,338261.6,,655484.88,RRM 139/LUCIA/BGE,INITIATED,,282,0.0,,2026-01-06 16:56:38.113611,,2026-01-13 15:53:23.871624,,,,,,,0,1,False,,LUCIA,,BGE,MSMU134284-8,280444.55,18634.73,,18144.0,,,RRM 139,6802,,,,,338261.6,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,9997500.0,2.598649662415604e-06,66650.0,3897.0,15.0,1,1,646759.6373050235,655484.88,8725.242694976507,8725.242694976507,0.013490703797369972,0
498,189,rgth2,,,turkey,exotic,140.0,140.0,285.0,15.17,SQF,5.59,17032.59,200.0,3034.0,258384.36,,442102.21,RRM 292/RGTH/EXT,INITIATED,,371,0.0,,2026-01-07 09:57:02.072917,,2026-01-13 15:01:03.771048,,,,,,,0,1,False,,RGTH,,EXT,OOLU1585582,148042.31,24419.54,,11256.0,,,RRM 292,6802,,,,,258384.36,39.0,royal gth dis ticaret ve sanayi limited sirketi,iran - nasim,usd,jebel ali,turkey,tuticorin,2026-01-07 09:57:01.994422,USD,5586000.0,2.715717866093806e-06,39900.0,3034.0,35.77817531305904,1,1,433404.7755365615,442102.21,8697.43446343852,8697.43446343852,0.02006769411497824,0
351,181,hms 36,,,unknown,exotic,175.0,160.0,300.0,23.18,SQF,8.4,14353.2,162.0,3755.16,332707.18,,686613.18,RRM 363/HMS36/EXT,INITIATED,,221,0.0,,2026-01-06 10:26:47.051159,,2026-01-11 16:09:48.417652,,,,,,,0,1,False,,HMS36,,EXT,TGHU009781-3,242368.94,,92369.57,,,19167.49,RRM 363,6802,,,,,332707.18,29.0,happy moon stone,raiyan,usd,unknown,unknown,unknown,2026-01-06 10:26:47.010185,USD,8400000.0,2.7595238095238093e-06,48000.0,3755.16,19.285714285714285,1,1,677983.2572444786,686613.18,8629.92275552149,8629.92275552149,0.01272881396894078,0
72,5,rosalia,,,turkey,exotic,200.0,160.0,290.0,24.63,ton,9.28,13312.5,150.0,3694.5,327886.87,,800034.35,RRM 124/ROS-ALIA/TR/EXT,INITIATED,,27,0.0,,2025-07-14 15:17:17.016850,,2025-07-16 09:03:13.129798,,,,,,,0,1,False,,ROS-ALIA,TR,EXT,MSMU1666451,267062.43,19253.79,154547.93,13965.0,,17318.33,RRM 124,6802,,,,,327886.87,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,9280000.0,2.6540948275862066e-06,46400.0,3694.5,16.163793103448278,7,3,808620.3907492721,800034.35,-8586.040749272099,8586.040749272099,0.010618135341994316,0
567,195,hms 3opc,,,turkey,exotic,185.0,155.0,260.0,20.1,SQF,7.46,15457.09,170.0,3417.0,310687.42,,916750.19,RRM 379/HMS3OPC/EXT,INITIATED,,454,0.0,,2026-01-07 14:05:33.254093,,2026-01-13 12:02:25.914298,,,,,,,0,1,False,,HMS3OPC,,EXT,TCLU2811031,175105.26,37605.34,61344.91,11177.6,,320829.66,RRM 379,6802,,,,,310687.42,43.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 14:05:33.224548,USD,7455500.0,2.6959962443833413e-06,40300.0,3417.0000000000005,22.78820375335121,1,1,908165.4657265183,916750.19,8584.72427348164,8584.72427348164,0.00945281955487483,0
518,191,alibaba grey,,,turkey,grey,180.0,150.0,254.0,17.75,SQF,6.86,12847.5,150.0,2662.5,228043.14,,436295.11,RRM 54E/ALIBABA/GRY,INITIATED,,392,0.0,,2026-01-07 11:56:49.986005,,2026-01-13 15:19:53.252618,,,,,,,0,1,False,,ALIBABA,,GRY,GLDU5489322,183153.3,12715.67,,12383.0,,,RRM 54E,6802,,,,,228043.14,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,6858000.0,2.5882181393992417e-06,38100.0,2662.5,21.865889212827987,1,1,427796.6923710771,436295.11,8498.417628922907,8498.417628922907,0.0198655524469349,0
561,194,viola gold,,,turkey,exotic,170.0,60.0,200.0,5.66,SQF,2.04,14363.26,160.0,905.6,81296.04,,172428.89,RRM 372/VIOLAGOLD/EXT,INITIATED,,276,0.0,,2026-01-07 13:08:55.561141,,2026-01-11 11:48:23.715738,,,,,,,0,1,False,,VIOLAGOLD,,EXT,TEMU1306080,47954.27,,20449.45,,,22729.13,RRM 372,6802,,,,,81296.04,35.0,beyza stone,ismail vural,usd,aliaga,turkey,tuticorin,2026-01-07 13:08:55.551663,USD,2040000.0,2.774509803921569e-06,12000.0,905.6,78.43137254901961,1,1,180900.77858171178,172428.89,-8471.88858171177,8471.88858171177,0.04683168667449968,0
206,23,marmara spider,,,turkey,white,155.0,125.0,303.0,16.94,ton,5.87,13147.49,150.0,2541.0,222718.45,,553869.83,RRM 331/MAR-SPI/TR/WHT,INITIATED,,161,0.0,,2025-07-18 10:57:58.925831,,2026-01-11 13:57:03.580071,,,,,,,0,1,False,,MAR-SPI,TR,WHT,SEGU398494-2,164283.83,7187.43,126320.2,8937.6,,24422.32,RRM 331,6802,,,,,222718.45,20.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-18 10:57:58.906283,USD,5870625.0,2.8855530714361763e-06,37875.0,2541.0,25.55366269165247,7,3,545400.9660054869,553869.83,8468.863994513056,8468.863994513056,0.015527775934353326,0
572,195,hms 3opc,,,turkey,exotic,165.0,135.0,188.0,11.3,SQF,4.19,15457.09,170.0,1921.0,174665.07,,514927.19,RRM 396/HMS3OPC/EXT,INITIATED,,434,0.0,,2026-01-07 14:05:33.261330,,2026-01-13 12:02:25.917734,,,,,,,0,1,False,,HMS3OPC,,EXT,CAIU6993010,98442.27,21101.19,34422.0,6272.0,,180024.66,RRM 396,6802,,,,,174665.07,43.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 14:05:33.224548,USD,4187700.0,2.6983785849034078e-06,25380.0,1921.0000000000002,40.572792362768496,1,1,506460.6959657339,514927.19,8466.4940342661,8466.4940342661,0.016716981399952358,0
